title,metadataStatus,ingestStatus,status,project,sqlVolume,libServerDirectory,primaryIslandoraLocation,secondaryIslandoraLocation,pid,essss,images,ingestDate,latestMetadataUpdate,modified,lastModifiedBadFormat,notes
NOTARIA DE RIOHACHA - PROTOCOLO 1844. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_007,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:427989,427989,595,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1845. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_008,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:428585,428585,797,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1847-1848. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_009,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:429383,429383,1206,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1855. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_01,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:433119,433119,849,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1857. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_01,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:432181,432181,937,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1858. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_01,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:435771,435771,765,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1859. T. UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_01,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:436537,436537,643,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1860. UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_01,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:437181,437181,294,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA PRIMERA DE RIOHACHA - PROTOCOLO 1862-64. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_01,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:450457,450457,1027,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA PRIMERA DE RIOHACHA - PROTOCOLO 1865-67,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_01,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:442549,442549,962,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1849. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_010,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:430590,430590,734,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1850-51. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_011,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:431325,431325,855,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
(No title),Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_012,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:433969,433969,1059,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA PRIMERA DE RIOHACHA - PROTOCOLO 1868-69,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_02,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:441485,441485,1063,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA PRIMERA DE RIOHACHA - PROTOCOLO 1870-71,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_02,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:445126,445126,1121,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA PRIMERA DE RIOHACHA - PROTOCOLO 1872-73,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_02,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:444140,444140,985,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1874-75. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_02,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:443512,443512,627,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1877. T. UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_02,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:446252,446252,415,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1878. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_02,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:446668,446668,693,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1879. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_02,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:448768,448768,603,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1880. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_02,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:449372,449372,731,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1881. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_02,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:447966,447966,801,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1882. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_02,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:450104,450104,823,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1883. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_03,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:455824,455824,577,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1884. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_03,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:456402,456402,1053,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1886-87. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_03,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:458054,458054,1154,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1888. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_03,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:457456,457456,597,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1889. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_03,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:459209,459209,1085,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1890. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_03,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:460973,460973,967,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1891. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_03,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:460295,460295,677,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1892. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_03,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:461941,461941,273,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1893. T. UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_03,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:462215,462215,339,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1896. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_03,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:463101,463101,890,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1898. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_04,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:462555,462555,545,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA DE RIOHACHA - PROTOCOLO 1899. TOMO UNICO,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_04,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:463992,463992,747,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA UNICA DE RIOHACHA - PROTOCOLO HISTORICO. VARIOS,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_04,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:464740,464740,917,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA UNICA DE RIOHACHA - PROTOCOLO HISTORICO. VARIOS,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_04,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:466662,466662,925,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
NOTARIA UNICA DE RIOHACHA - PROTOCOLO HISTORICO. VARIOS,Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NPR\Ingested\EAP503_NOTARIA_PRIMERA_DE_RIOHACHA_04,ESSSS/Colombia/La Guajira/Riohacha/Notaría Primera de Riohacha,,essss:465658,465658,1003,08/16/18,,2018-08-16T00:00:00Z,08/16/18,
Land Grants 1704-1722 / Sesmarias 1704-1722,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0001,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:417066,417066,320,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
Plots of Land - 1714-1717 / Land grants (sesmarias) - 1714-1717,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0002,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:315492,315492,406,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
Plots of Land 1722-1727 / Land Grants (sesmarias) 1722-1727,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0003,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:317877,317877,400,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Grants (sesmarias), 1728 -1738",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0004,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:315081,315081,410,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Grants (sesmarias), 1742 - 1746",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0005,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:316562,316562,462,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Grants (sesmarias), 1747 - 1755",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0006,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:317490,317490,386,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Grants (sesmarias)/ Land Registers, 1757 - 1764",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0007,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:417387,417387,592,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Grant - Various Parishes, 1768 - 1776",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0008,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:317025,317025,464,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Grants (sesmarias), 1785 -1787",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0009,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:417980,417980,476,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Grants (sesmarias), 1789 - 1808",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0010,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:319569,319569,662,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Grants (sesmarias), 1816 - 1824",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0011,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:321676,321676,378,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Titles from the Parish of Nossa Senhora da Guia da Vila de Patos, 1855 - 1856",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0012,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:322336,322336,304,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Titles from the Parish of Nossa Senhora das Neves, 1854 - 1861",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0013,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:322641,322641,212,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Titles from the Parish of Nossa Senhora dos Remédios da Vila de Sousa, 1854 - 1856",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0014,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:321287,321287,388,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Titles from the Parish of Sousa, 1859",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0015,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:322055,322055,280,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Titles from the Parish of Cidade de Sousa, 1856",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0016,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:323502,323502,324,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Titles from the Parish of Cabaceiras, 1855 - 1862",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0017,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:322854,322854,384,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Titles from the Parish of Independência, 1856 -1865",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0018,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:323239,323239,262,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Titles from the Parish of Nossa Senhora das Mercês da Vila de Cuité, 1855 - 1856",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0019,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:324182,324182,388,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Land Titles from Cuité, 1856",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0020,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:323827,323827,354,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
Royal Orders (1797 – 1805),Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0021,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:328172,328172,652,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Register of Orders from the Office of the State Secretary of the Treasury (Secretaria de Estado dos Negócios da Fazenda), 1826-1856",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0022,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:329112,329112,384,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Notices from the State Secretary for War Affairs (Secretaria de Estado dos Negócios da Guerra), 1842-1848",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0023,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:328825,328825,286,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Rak letters (""cartas patentes"") of military Personnel issued by Captain Generals in Pernambuco and Paraíba, 1776-1783",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0024,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:330325,330325,326,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Rak letters (""cartas patentes""), 1823-1827",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0025,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:329928,329928,396,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
